Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Tanger;Maison sur lot économique;PT;2016;999;200
Tanger;Maison sur lot économique;PT;2017;1000;200
Tanger;Maison sur lot économique;PT;2018;1004;201
Tanger;Maison sur lot économique;PT;2019;1008;202
Tanger;Maison sur lot économique;PT;2020;1043;209
Tanger;Maison sur lot économique;PT;2021;991;198
Tanger;Maison sur lot économique;PT;2022;1023;205
Tanger;Total ville;MLE;2001;1329;100
Tanger;Total ville;MLE;2002;1405;108
Tanger;Total ville;MLE;2003;1530;118
Tanger;Total ville;MLE;2004;1593;125
Tanger;Total ville;MLE;2005;1612;129
Tanger;Total ville;MLE;2006;1668;136
Tanger;Total ville;MLE;2007;1715;142
Tanger;Total ville;MLE;2008;1782;151
Tanger;Total ville;MLE;2009;1756;152
Tanger;Total ville;MLE;2010;1808;157
Tanger;Total ville;MLE;2011;1785;152
Tanger;Total ville;MLE;2012;1779;154
Tanger;Total ville;MLE;2013;1732;151
Tanger;Total ville;MLE;2014;1686;148
Tanger;Total ville;MLE;2015;1662;159
Tanger;Total ville;MLE;2016;1658;158
Tanger;Total ville;MLE;2017;1671;159
Tanger;Total ville;MLE;2018;1698;160
Tanger;Total ville;MLE;2019;1698;160
Tanger;Total ville;MLE;2020;1705;163
Tanger;Total ville;MLE;2021;1720;161
Tanger;Total ville;MLE;2022;1784;168
Tanger;Villa;GT;2001;4500;100
Tanger;Villa;GT;2002;4930;110
Tanger;Villa;GT;2003;5407;120
Tanger;Villa;GT;2004;6150;137
Tanger;Villa;GT;2005;5918;132
Tanger;Villa;GT;2006;6223;138
Tanger;Villa;GT;2007;6264;139
Tanger;Villa;GT;2008;6743;150
Tanger;Villa;GT;2009;7340;163
Tanger;Villa;GT;2010;8175;182
Tanger;Villa;GT;2011;8492;189
Tanger;Villa;GT;2012;8431;187
Tanger;Villa;GT;2013;8387;186
Tanger;Villa;GT;2014;8381;186
Tanger;Villa;GT;2015;8437;187
Tanger;Villa;GT;2016;8610;191
Tanger;Villa;GT;2017;8668;193
Tanger;Villa;GT;2018;8803;196
Tanger;Villa;GT;2019;8999;200
Tanger;Villa;GT;2020;8321;185
Tanger;Villa;GT;2021;9023;201
Tanger;Villa;GT;2022;9188;204
Tanger;Villa;MT;2001;4025;100
Tanger;Villa;MT;2002;3588;89
Tanger;Villa;MT;2003;3889;97
Tanger;Villa;MT;2004;4014;100
Tanger;Villa;MT;2005;3797;94
Tanger;Villa;MT;2006;3964;98
Tanger;Villa;MT;2007;4035;100
Tanger;Villa;MT;2008;4419;110
Tanger;Villa;MT;2009;4522;112
Tanger;Villa;MT;2010;5149;128
Tanger;Villa;MT;2011;4900;122
Tanger;Villa;MT;2012;4743;118
Tanger;Villa;MT;2013;4608;114
Tanger;Villa;MT;2014;4488;111
Tanger;Villa;MT;2015;4518;112
Tanger;Villa;MT;2016;4496;112
Tanger;Villa;MT;2017;4594;114
Tanger;Villa;MT;2018;4931;123
Tanger;Villa;MT;2019;4941;123
Tanger;Villa;MT;2020;4685;116
Tanger;Villa;MT;2021;4909;122
Tanger;Villa;MT;2022;5008;124
Tanger;Villa;PT;2001;2000;100
Tanger;Villa;PT;2002;2200;110
Tanger;Villa;PT;2003;2512;126
Tanger;Villa;PT;2004;2724;136
Tanger;Villa;PT;2005;2656;133
Tanger;Villa;PT;2006;2832;142
Tanger;Villa;PT;2007;3022;151
Tanger;Villa;PT;2008;3363;168
Tanger;Villa;PT;2009;3309;165
Tanger;Villa;PT;2010;3290;165
Tanger;Villa;PT;2011;3175;159
Tanger;Villa;PT;2012;3004;150
Tanger;Villa;PT;2013;2972;149
Tanger;Villa;PT;2014;2881;144
Tanger;Villa;PT;2015;2934;147
Tanger;Villa;PT;2016;2914;146
Tanger;Villa;PT;2017;2966;148
Tanger;Villa;PT;2018;2982;149
Tanger;Villa;PT;2019;2983;149
Tanger;Villa;PT;2020;2965;148
Tanger;Villa;PT;2021;3096;155
Tanger;Villa;PT;2022;3127;156
Tanger;Villa;VIL;2001;3092;100
Tanger;Villa;VIL;2002;3006;100
Tanger;Villa;VIL;2003;3323;112
Tanger;Villa;VIL;2004;3524;119
Tanger;Villa;VIL;2005;3377;115
Tanger;Villa;VIL;2006;3556;121
Tanger;Villa;VIL;2007;3682;127
Tanger;Villa;VIL;2008;4051;140
Tanger;Villa;VIL;2009;4107;140
Tanger;Villa;VIL;2010;4441;148
Tanger;Villa;VIL;2011;4287;143
Tanger;Villa;VIL;2012;4129;137
Tanger;Villa;VIL;2013;4048;135
Tanger;Villa;VIL;2014;3948;131
Tanger;Villa;VIL;2015;3934;136
Tanger;Villa;VIL;2016;3926;135
Tanger;Villa;VIL;2017;3997;138
Tanger;Villa;VIL;2018;4149;142
Tanger;Villa;VIL;2019;4167;142
Tanger;Villa;VIL;2020;4010;138
Tanger;Villa;VIL;2021;4216;145
Tanger;Villa;VIL;2022;4283;147
Tétouan;Appartement standing;APS;2001;1262;100
Tétouan;Appartement standing;APS;2002;1236;98
Tétouan;Appartement standing;APS;2003;1316;104
Tétouan;Appartement standing;APS;2004;1335;106
Tétouan;Appartement standing;APS;2005;1359;107
Tétouan;Appartement standing;APS;2006;1395;110
Tétouan;Appartement standing;APS;2007;1442;114
Tétouan;Appartement standing;APS;2008;1474;116
Tétouan;Appartement standing;APS;2009;1405;111
Tétouan;Appartement standing;APS;2010;1516;120
Tétouan;Appartement standing;APS;2011;1607;127
Tétouan;Appartement standing;APS;2012;1664;132
Tétouan;Appartement standing;APS;2013;1679;133
Tétouan;Appartement standing;APS;2014;1737;137
Tétouan;Appartement standing;APS;2015;1743;139
Tétouan;Appartement standing;APS;2016;1815;144
Tétouan;Appartement standing;APS;2017;1858;148
Tétouan;Appartement standing;APS;2018;1879;150
Tétouan;Appartement standing;APS;2019;1907;152
Tétouan;Appartement standing;APS;2020;1838;146
Tétouan;Appartement standing;APS;2021;1896;151
Tétouan;Appartement standing;APS;2022;1956;155
Tétouan;Appartement standing;GT;2001;1475;100
Tétouan;Appartement standing;GT;2002;1593;108
Tétouan;Appartement standing;GT;2003;1698;115
Tétouan;Appartement standing;GT;2004;1780;121
Tétouan;Appartement standing;GT;2005;1762;120
Tétouan;Appartement standing;GT;2006;1728;117
Tétouan;Appartement standing;GT;2007;1760;119
Tétouan;Appartement standing;GT;2008;1798;122
Tétouan;Appartement standing;GT;2009;1791;121
Tétouan;Appartement standing;GT;2010;1839;125
Tétouan;Appartement standing;GT;2011;1862;126
Tétouan;Appartement standing;GT;2012;1865;126
Tétouan;Appartement standing;GT;2013;1818;123
Tétouan;Appartement standing;GT;2014;1815;123
Tétouan;Appartement standing;GT;2015;1832;124
Tétouan;Appartement standing;GT;2016;1837;125
Tétouan;Appartement standing;GT;2017;1861;126
Tétouan;Appartement standing;GT;2018;1878;127
Tétouan;Appartement standing;GT;2019;1860;126
Tétouan;Appartement standing;GT;2020;1799;122
Tétouan;Appartement standing;GT;2021;1923;130
Tétouan;Appartement standing;GT;2022;2026;137
Tétouan;Appartement standing;MT;2001;1267;100
Tétouan;Appartement standing;MT;2002;1225;97
Tétouan;Appartement standing;MT;2003;1297;102
Tétouan;Appartement standing;MT;2004;1318;104
Tétouan;Appartement standing;MT;2005;1351;107
Tétouan;Appartement standing;MT;2006;1410;111
Tétouan;Appartement standing;MT;2007;1457;115
Tétouan;Appartement standing;MT;2008;1492;118
Tétouan;Appartement standing;MT;2009;1407;111
Tétouan;Appartement standing;MT;2010;1536;121
Tétouan;Appartement standing;MT;2011;1647;130
Tétouan;Appartement standing;MT;2012;1720;136
Tétouan;Appartement standing;MT;2013;1740;137
Tétouan;Appartement standing;MT;2014;1809;143
Tétouan;Appartement standing;MT;2015;1858;147
Tétouan;Appartement standing;MT;2016;1948;154
Tétouan;Appartement standing;MT;2017;1996;158
Tétouan;Appartement standing;MT;2018;2017;159
Tétouan;Appartement standing;MT;2019;2054;162
Tétouan;Appartement standing;MT;2020;1999;158
Tétouan;Appartement standing;MT;2021;2054;162
Tétouan;Appartement standing;MT;2022;2117;167
Tétouan;Appartement standing;PT;2001;1097;100
Tétouan;Appartement standing;PT;2002;1073;98
Tétouan;Appartement standing;PT;2003;1179;107
Tétouan;Appartement standing;PT;2004;1147;105
Tétouan;Appartement standing;PT;2005;1142;104
Tétouan;Appartement standing;PT;2006;1100;100
Tétouan;Appartement standing;PT;2007;1148;105
Tétouan;Appartement standing;PT;2008;1158;106
Tétouan;Appartement standing;PT;2009;1148;105
Tétouan;Appartement standing;PT;2010;1193;109
Tétouan;Appartement standing;PT;2011;1216;111
Tétouan;Appartement standing;PT;2012;1216;111
Tétouan;Appartement standing;PT;2013;1242;113
Tétouan;Appartement standing;PT;2014;1271;116
Tétouan;Appartement standing;PT;2015;1301;119
Tétouan;Appartement standing;PT;2016;1343;122
Tétouan;Appartement standing;PT;2017;1383;126
Tétouan;Appartement standing;PT;2018;1401;128
Tétouan;Appartement standing;PT;2019;1425;130
Tétouan;Appartement standing;PT;2020;1302;119
Tétouan;Appartement standing;PT;2021;1339;122
Tétouan;Appartement standing;PT;2022;1364;124
Tétouan;Appartement économique;APE;2001;636;100
Tétouan;Appartement économique;APE;2002;672;105
Tétouan;Appartement économique;APE;2003;702;110
Tétouan;Appartement économique;APE;2004;738;116
Tétouan;Appartement économique;APE;2005;787;125
Tétouan;Appartement économique;APE;2006;802;127
Tétouan;Appartement économique;APE;2007;840;133
Tétouan;Appartement économique;APE;2008;850;135
Tétouan;Appartement économique;APE;2009;863;137
Tétouan;Appartement économique;APE;2010;910;145
Tétouan;Appartement économique;APE;2011;943;151
Tétouan;Appartement économique;APE;2012;983;158
Tétouan;Appartement économique;APE;2013;1015;164
Tétouan;Appartement économique;APE;2014;1031;166
Tétouan;Appartement économique;APE;2015;1021;181
Tétouan;Appartement économique;APE;2016;1042;185
Tétouan;Appartement économique;APE;2017;1065;189
Tétouan;Appartement économique;APE;2018;1081;192
Tétouan;Appartement économique;APE;2019;1100;196
Tétouan;Appartement économique;APE;2020;1097;196
Tétouan;Appartement économique;APE;2021;1126;199
Tétouan;Appartement économique;APE;2022;1162;206
Tétouan;Appartement économique;GT;2001;830;100
Tétouan;Appartement économique;GT;2002;890;107
Tétouan;Appartement économique;GT;2003;954;115
Tétouan;Appartement économique;GT;2004;997;120
Tétouan;Appartement économique;GT;2005;1019;123
Tétouan;Appartement économique;GT;2006;1036;125
Tétouan;Appartement économique;GT;2007;1064;128
Tétouan;Appartement économique;GT;2008;1062;128
Tétouan;Appartement économique;GT;2009;1095;132
Tétouan;Appartement économique;GT;2010;1127;136
Tétouan;Appartement économique;GT;2011;1132;136
Tétouan;Appartement économique;GT;2012;1150;138
Tétouan;Appartement économique;GT;2013;1169;141
Tétouan;Appartement économique;GT;2014;1173;141
Tétouan;Appartement économique;GT;2015;1199;144
Tétouan;Appartement économique;GT;2016;1196;144
Tétouan;Appartement économique;GT;2017;1217;147
Tétouan;Appartement économique;GT;2018;1192;144
Tétouan;Appartement économique;GT;2019;1193;144
Tétouan;Appartement économique;GT;2020;1247;150
Tétouan;Appartement économique;GT;2021;1258;151
Tétouan;Appartement économique;GT;2022;1310;158
Tétouan;Appartement économique;MT;2001;565;100
Tétouan;Appartement économique;MT;2002;585;104
Tétouan;Appartement économique;MT;2003;593;105
Tétouan;Appartement économique;MT;2004;621;110
Tétouan;Appartement économique;MT;2005;686;121
Tétouan;Appartement économique;MT;2006;700;124
Tétouan;Appartement économique;MT;2007;749;133
Tétouan;Appartement économique;MT;2008;765;135
Tétouan;Appartement économique;MT;2009;764;135
Tétouan;Appartement économique;MT;2010;820;145
Tétouan;Appartement économique;MT;2011;869;154
Tétouan;Appartement économique;MT;2012;925;164
Tétouan;Appartement économique;MT;2013;968;171
Tétouan;Appartement économique;MT;2014;989;175
Tétouan;Appartement économique;MT;2015;1030;182
Tétouan;Appartement économique;MT;2016;1064;188
Tétouan;Appartement économique;MT;2017;1086;192
Tétouan;Appartement économique;MT;2018;1111;197
Tétouan;Appartement économique;MT;2019;1131;200
Tétouan;Appartement économique;MT;2020;1102;195
Tétouan;Appartement économique;MT;2021;1175;208
Tétouan;Appartement économique;MT;2022;1207;214
Tétouan;Appartement économique;PT;2001;406;100
Tétouan;Appartement économique;PT;2002;442;109
Tétouan;Appartement économique;PT;2003;486;120
Tétouan;Appartement économique;PT;2004;537;132
Tétouan;Appartement économique;PT;2005;594;146
Tétouan;Appartement économique;PT;2006;606;149
Tétouan;Appartement économique;PT;2007;619;152
Tétouan;Appartement économique;PT;2008;633;156
Tétouan;Appartement économique;PT;2009;659;162
Tétouan;Appartement économique;PT;2010;702;173
Tétouan;Appartement économique;PT;2011;743;183
Tétouan;Appartement économique;PT;2012;770;189
Tétouan;Appartement économique;PT;2013;786;193
Tétouan;Appartement économique;PT;2014;802;197
Tétouan;Appartement économique;PT;2015;846;208
Tétouan;Appartement économique;PT;2016;857;211
Tétouan;Appartement économique;PT;2017;881;217
Tétouan;Appartement économique;PT;2018;907;223
Tétouan;Appartement économique;PT;2019;941;232
Tétouan;Appartement économique;PT;2020;957;236
Tétouan;Appartement économique;PT;2021;889;219
Tétouan;Appartement économique;PT;2022;921;227
Tétouan;Maison sur lot économique;GT;2001;778;100
Tétouan;Maison sur lot économique;GT;2002;821;106
Tétouan;Maison sur lot économique;GT;2003;869;112
Tétouan;Maison sur lot économique;GT;2004;907;117
Tétouan;Maison sur lot économique;GT;2005;933;120
Tétouan;Maison sur lot économique;GT;2006;927;119
Tétouan;Maison sur lot économique;GT;2007;914;118
Tétouan;Maison sur lot économique;GT;2008;925;119
Tétouan;Maison sur lot économique;GT;2009;911;117
Tétouan;Maison sur lot économique;GT;2010;927;119
Tétouan;Maison sur lot économique;GT;2011;918;118
Tétouan;Maison sur lot économique;GT;2012;910;117
Tétouan;Maison sur lot économique;GT;2013;899;116
Tétouan;Maison sur lot économique;GT;2014;891;115
Tétouan;Maison sur lot économique;GT;2015;876;113
Tétouan;Maison sur lot économique;GT;2016;856;110
Tétouan;Maison sur lot économique;GT;2017;896;115
Tétouan;Maison sur lot économique;GT;2018;917;118
Tétouan;Maison sur lot économique;GT;2019;906;116
Tétouan;Maison sur lot économique;GT;2020;983;126
Tétouan;Maison sur lot économique;GT;2021;1010;130
Tétouan;Maison sur lot économique;GT;2022;1041;134
Tétouan;Maison sur lot économique;MLE;2001;716;100
Tétouan;Maison sur lot économique;MLE;2002;741;104
Tétouan;Maison sur lot économique;MLE;2003;745;105
Tétouan;Maison sur lot économique;MLE;2004;747;105
Tétouan;Maison sur lot économique;MLE;2005;759;107
Tétouan;Maison sur lot économique;MLE;2006;762;108
Tétouan;Maison sur lot économique;MLE;2007;764;108
Tétouan;Maison sur lot économique;MLE;2008;792;112
Tétouan;Maison sur lot économique;MLE;2009;787;112
Tétouan;Maison sur lot économique;MLE;2010;818;117
Tétouan;Maison sur lot économique;MLE;2011;837;120
Tétouan;Maison sur lot économique;MLE;2012;843;122
Tétouan;Maison sur lot économique;MLE;2013;851;123
Tétouan;Maison sur lot économique;MLE;2014;858;125
Tétouan;Maison sur lot économique;MLE;2015;855;133
Tétouan;Maison sur lot économique;MLE;2016;855;133
Tétouan;Maison sur lot économique;MLE;2017;873;136
Tétouan;Maison sur lot économique;MLE;2018;880;138
Tétouan;Maison sur lot économique;MLE;2019;878;138
Tétouan;Maison sur lot économique;MLE;2020;859;134
Tétouan;Maison sur lot économique;MLE;2021;856;134
Tétouan;Maison sur lot économique;MLE;2022;887;139
Tétouan;Maison sur lot économique;MT;2001;749;100
Tétouan;Maison sur lot économique;MT;2002;763;102
Tétouan;Maison sur lot économique;MT;2003;736;98
Tétouan;Maison sur lot économique;MT;2004;712;95
Tétouan;Maison sur lot économique;MT;2005;715;95
Tétouan;Maison sur lot économique;MT;2006;719;96
Tétouan;Maison sur lot économique;MT;2007;728;97
Tétouan;Maison sur lot économique;MT;2008;767;102
Tétouan;Maison sur lot économique;MT;2009;761;102
Tétouan;Maison sur lot économique;MT;2010;799;107
Tétouan;Maison sur lot économique;MT;2011;832;111
Tétouan;Maison sur lot économique;MT;2012;843;112
Tétouan;Maison sur lot économique;MT;2013;855;114
Tétouan;Maison sur lot économique;MT;2014;867;116
Tétouan;Maison sur lot économique;MT;2015;877;117
Tétouan;Maison sur lot économique;MT;2016;878;117
Tétouan;Maison sur lot économique;MT;2017;883;118
Tétouan;Maison sur lot économique;MT;2018;880;117
Tétouan;Maison sur lot économique;MT;2019;875;117
Tétouan;Maison sur lot économique;MT;2020;822;110
Tétouan;Maison sur lot économique;MT;2021;807;108
Tétouan;Maison sur lot économique;MT;2022;839;112
Tétouan;Maison sur lot économique;PT;2001;355;100
Tétouan;Maison sur lot économique;PT;2002;384;108
Tétouan;Maison sur lot économique;PT;2003;409;115
Tétouan;Maison sur lot économique;PT;2004;438;123
Tétouan;Maison sur lot économique;PT;2005;449;126
Tétouan;Maison sur lot économique;PT;2006;479;135
Tétouan;Maison sur lot économique;PT;2007;490;138
Tétouan;Maison sur lot économique;PT;2008;510;144
Tétouan;Maison sur lot économique;PT;2009;538;152
Tétouan;Maison sur lot économique;PT;2010;580;163
Tétouan;Maison sur lot économique;PT;2011;617;174
Tétouan;Maison sur lot économique;PT;2012;644;182
Tétouan;Maison sur lot économique;PT;2013;680;192
Tétouan;Maison sur lot économique;PT;2014;709;200
Tétouan;Maison sur lot économique;PT;2015;754;212
Tétouan;Maison sur lot économique;PT;2016;780;220
Tétouan;Maison sur lot économique;PT;2017;807;227
Tétouan;Maison sur lot économique;PT;2018;828;233
Tétouan;Maison sur lot économique;PT;2019;848;239
Tétouan;Maison sur lot économique;PT;2020;800;225
Tétouan;Maison sur lot économique;PT;2021;794;224
Tétouan;Maison sur lot économique;PT;2022;822;232
Tétouan;Total ville;MLE;2001;770;100
Tétouan;Total ville;MLE;2002;793;104
Tétouan;Total ville;MLE;2003;819;107
Tétouan;Total ville;MLE;2004;846;110
Tétouan;Total ville;MLE;2005;873;115
Tétouan;Total ville;MLE;2006;884;117
Tétouan;Total ville;MLE;2007;904;120
Tétouan;Total ville;MLE;2008;928;123
Tétouan;Total ville;MLE;2009;927;123
Tétouan;Total ville;MLE;2010;974;130
Tétouan;Total ville;MLE;2011;1004;135
Tétouan;Total ville;MLE;2012;1028;139
Tétouan;Total ville;MLE;2013;1048;142
Tétouan;Total ville;MLE;2014;1062;144
Tétouan;Total ville;MLE;2015;1038;149
Tétouan;Total ville;MLE;2016;1052;151
Tétouan;Total ville;MLE;2017;1074;155
Tétouan;Total ville;MLE;2018;1085;157
Tétouan;Total ville;MLE;2019;1093;158
Tétouan;Total ville;MLE;2020;1079;156
Tétouan;Total ville;MLE;2021;1095;157
Tétouan;Total ville;MLE;2022;1131;162
Tétouan;Villa;GT;2001;2885;100
Tétouan;Villa;GT;2002;2862;99
Tétouan;Villa;GT;2003;3250;113
Tétouan;Villa;GT;2004;3447;120
Tétouan;Villa;GT;2005;3547;123
Tétouan;Villa;GT;2006;3824;133
Tétouan;Villa;GT;2007;3609;125
Tétouan;Villa;GT;2008;3759;130
Tétouan;Villa;GT;2009;4043;140
Tétouan;Villa;GT;2010;4532;157
Tétouan;Villa;GT;2011;4687;162
Tétouan;Villa;GT;2012;4684;162
Tétouan;Villa;GT;2013;4702;163
Tétouan;Villa;GT;2014;4731;164
Tétouan;Villa;GT;2015;4765;165
Tétouan;Villa;GT;2016;4836;168
Tétouan;Villa;GT;2017;4873;169
Tétouan;Villa;GT;2018;4895;170
Tétouan;Villa;GT;2019;4942;171
Tétouan;Villa;GT;2020;5092;177
Tétouan;Villa;GT;2021;5268;183
Tétouan;Villa;GT;2022;5318;184
Tétouan;Villa;MT;2001;2563;100
Tétouan;Villa;MT;2002;2370;92
Tétouan;Villa;MT;2003;2568;100
Tétouan;Villa;MT;2004;2878;112
Tétouan;Villa;MT;2005;2734;107
Tétouan;Villa;MT;2006;2819;110
Tétouan;Villa;MT;2007;2769;108
Tétouan;Villa;MT;2008;2927;114
Tétouan;Villa;MT;2009;2999;117
Tétouan;Villa;MT;2010;3243;127
Tétouan;Villa;MT;2011;3212;125
Tétouan;Villa;MT;2012;3205;125
Tétouan;Villa;MT;2013;3261;127
Tétouan;Villa;MT;2014;3264;127
Tétouan;Villa;MT;2015;3334;130
Tétouan;Villa;MT;2016;3344;130
Tétouan;Villa;MT;2017;3363;131
Tétouan;Villa;MT;2018;3365;131
Tétouan;Villa;MT;2019;3362;131
Tétouan;Villa;MT;2020;3581;140
Tétouan;Villa;MT;2021;3755;147
Tétouan;Villa;MT;2022;3868;151
Tétouan;Villa;PT;2001;1977;100
Tétouan;Villa;PT;2002;2064;104
Tétouan;Villa;PT;2003;2195;111
Tétouan;Villa;PT;2004;2400;121
Tétouan;Villa;PT;2005;2403;122
Tétouan;Villa;PT;2006;2316;117
Tétouan;Villa;PT;2007;2259;114
Tétouan;Villa;PT;2008;2475;125
Tétouan;Villa;PT;2009;2403;122
Tétouan;Villa;PT;2010;2350;119
Tétouan;Villa;PT;2011;2315;117
Tétouan;Villa;PT;2012;2215;112
Tétouan;Villa;PT;2013;2245;114
Tétouan;Villa;PT;2014;2239;113
Tétouan;Villa;PT;2015;2274;115
Tétouan;Villa;PT;2016;2284;116
Tétouan;Villa;PT;2017;2319;117
Tétouan;Villa;PT;2018;2343;119
Tétouan;Villa;PT;2019;2347;119
Tétouan;Villa;PT;2020;2351;119
Tétouan;Villa;PT;2021;2350;119
Tétouan;Villa;PT;2022;2402;122
Tétouan;Villa;VIL;2001;2316;100
Tétouan;Villa;VIL;2002;2251;98
Tétouan;Villa;VIL;2003;2425;105
Tétouan;Villa;VIL;2004;2686;116
Tétouan;Villa;VIL;2005;2613;114
Tétouan;Villa;VIL;2006;2629;114
Tétouan;Villa;VIL;2007;2571;111
Tétouan;Villa;VIL;2008;2754;119
Tétouan;Villa;VIL;2009;2769;120
Tétouan;Villa;VIL;2010;2891;124
Tétouan;Villa;VIL;2011;2863;123
Tétouan;Villa;VIL;2012;2816;120
Tétouan;Villa;VIL;2013;2860;122
Tétouan;Villa;VIL;2014;2859;122
Tétouan;Villa;VIL;2015;2994;126
Tétouan;Villa;VIL;2016;3006;126
Tétouan;Villa;VIL;2017;3032;127
Tétouan;Villa;VIL;2018;3043;128
Tétouan;Villa;VIL;2019;3045;128
Tétouan;Villa;VIL;2020;3181;133
Tétouan;Villa;VIL;2021;3291;138
Tétouan;Villa;VIL;2022;3379;141
